tweet_id,text,translated,combined,predicted_label
2023_test_main_tweet_930,@AUTHOR @USER એમનો ધંધો જ છે... ન કરવાની પંચાત જ કરવી,@Author @user is their business ...,@AUTHOR @USER એમનો ધંધો જ છે... ન કરવાની પંચાત જ કરવી @Author @user is their business ...,HOF
2023_test_main_tweet_931,"કારણ કે મગજ ને ઠંડી લાગતી હતી, બાજુ મા પગથિયાં હતા, તો મગજ કે ઉપર આવ ને ગરમી.
તો ગરમી પગથિયાં વડે મગજ ઉપર ચઢી ગયી એમાં તને શું વાંધો આયો.
ચઢવા દે ને.
તારા ઉપર તો નથી ચઢી ને. 🐒
#બકવાસ @URL","Because the brain seemed cool, there were steps on the side, the brain or the heat up.
So what did you mind about the heat that climbed the brain with the heat?
Let it climb.
Do not climb on you.🐒
#Nonsense @url","કારણ કે મગજ ને ઠંડી લાગતી હતી, બાજુ મા પગથિયાં હતા, તો મગજ કે ઉપર આવ ને ગરમી.
તો ગરમી પગથિયાં વડે મગજ ઉપર ચઢી ગયી એમાં તને શું વાંધો આયો.
ચઢવા દે ને.
તારા ઉપર તો નથી ચઢી ને. 🐒
#બકવાસ @URL Because the brain seemed cool, there were steps on the side, the brain or the heat up.
So what did you mind about the heat that climbed the brain with the heat?
Let it climb.
Do not climb on you.🐒
#Nonsense @url",NOT
2023_test_main_tweet_932,@AUTHOR કે લખવા વાડા ને ગામનીબઉ પંચાત..🤣😂😉😆,@Author or write Wada and village,@AUTHOR કે લખવા વાડા ને ગામનીબઉ પંચાત..🤣😂😉😆 @Author or write Wada and village,NOT
2023_test_main_tweet_933,@AUTHOR ગમે તે દેશ અને ભાષા હોય પરંતુ બાયડી તો બધે સ્વભાવ થી સરખી જ હોય... જુઓ સમજ્યા વગર ના કકળાટ નો બેસ્ટ નમુનો.... 🤣🤪😄😄😄 @URL,@Author is whatever country and language but the bidy is the same everywhere in nature ... See the best sample of the crisis without understanding .... @url,@AUTHOR ગમે તે દેશ અને ભાષા હોય પરંતુ બાયડી તો બધે સ્વભાવ થી સરખી જ હોય... જુઓ સમજ્યા વગર ના કકળાટ નો બેસ્ટ નમુનો.... 🤣🤪😄😄😄 @URL @Author is whatever country and language but the bidy is the same everywhere in nature ... See the best sample of the crisis without understanding .... @url,NOT
2023_test_main_tweet_934,@AUTHOR @USER @USER @USER @USER @USER @USER ગુજરાત માં આવેલું સૌથી પ્રાચીન બંદર કંડલા છે,@Author @user @user @user @user @user @user is the most ancient port of Gujarat,@AUTHOR @USER @USER @USER @USER @USER @USER ગુજરાત માં આવેલું સૌથી પ્રાચીન બંદર કંડલા છે @Author @user @user @user @user @user @user is the most ancient port of Gujarat,HOF
2023_test_main_tweet_935,આ જગદીશ ભાઇ વકિલ છે કામ ના પૈસા લે છે ફાેન ઉઠાવતા નથી ફાેન કરીએ છીએ તાે ફાેન ઉપર બકવાસ વાતાે કરે છે પૈસા એડવાન્સ લઇ લે છે કામ કરતા નથી @URL,This Jagdish brother is a lawyer who takes no money and lifts the phase.,આ જગદીશ ભાઇ વકિલ છે કામ ના પૈસા લે છે ફાેન ઉઠાવતા નથી ફાેન કરીએ છીએ તાે ફાેન ઉપર બકવાસ વાતાે કરે છે પૈસા એડવાન્સ લઇ લે છે કામ કરતા નથી @URL This Jagdish brother is a lawyer who takes no money and lifts the phase.,HOF
2023_test_main_tweet_936,@AUTHOR હજી અહમદાવાદ માં વિકાસ ફરે છે બાપુ 🙏અમારા છોટાઉદેપુર ના ગામડા માં તો વિકાસ થઈ ગાંડો થઈ ગયો છે આપણી સરકાર બાપુ કોઈ દિવસ જાજો જોવા ત્યાં છોટાઉદેપુર થી અલીરાજપુર બાજુ વડોદરા થી છોટાઉદેપુર વિકાસ રોડે ચડ્યો છે બાપુ 🙏🙏🙏,@Author is still going to development in Ahmedabad.,@AUTHOR હજી અહમદાવાદ માં વિકાસ ફરે છે બાપુ 🙏અમારા છોટાઉદેપુર ના ગામડા માં તો વિકાસ થઈ ગાંડો થઈ ગયો છે આપણી સરકાર બાપુ કોઈ દિવસ જાજો જોવા ત્યાં છોટાઉદેપુર થી અલીરાજપુર બાજુ વડોદરા થી છોટાઉદેપુર વિકાસ રોડે ચડ્યો છે બાપુ 🙏🙏🙏 @Author is still going to development in Ahmedabad.,NOT
2023_test_main_tweet_937,@AUTHOR હજી અહમદાવાદ માં વિકાસ બાકી હતો એમને બાપુ 😄😄😄😄આટલા વર્ષ થી આપણી સરકાર હતી તો પણ 😄તો ગામડા માં સુ થયું હશે કોઈ દી છોટાઉદેપુર ના ગામડા જાય આવજો વિકાસ ગાંડો થઈ ગયો છે 👌👍👍જય.....,@Author was still pending development in Ahmedabad.,@AUTHOR હજી અહમદાવાદ માં વિકાસ બાકી હતો એમને બાપુ 😄😄😄😄આટલા વર્ષ થી આપણી સરકાર હતી તો પણ 😄તો ગામડા માં સુ થયું હશે કોઈ દી છોટાઉદેપુર ના ગામડા જાય આવજો વિકાસ ગાંડો થઈ ગયો છે 👌👍👍જય..... @Author was still pending development in Ahmedabad.,NOT
2023_test_main_tweet_938,@AUTHOR તમે કોઇ કારણોસર સળી કરો તો બ્લોક કરે જ. ઓલા બોબડા (રૂપાણી) એ મને બ્લોક કરેલ છે. બીજો બાબા રામદેવે બ્લોક કરેલ છે. ત્રીજો કોરીયા નો ગાંડો કીમ જોંગે બ્લોક કરેલ છે..✔️😊,@Author block if you rub for some reason.Ola Bobda (Rupani) has blocked me.Another Baba Ramdev is blocked.Third Korea's madman Kim Jong -un is blocked..Ha,@AUTHOR તમે કોઇ કારણોસર સળી કરો તો બ્લોક કરે જ. ઓલા બોબડા (રૂપાણી) એ મને બ્લોક કરેલ છે. બીજો બાબા રામદેવે બ્લોક કરેલ છે. ત્રીજો કોરીયા નો ગાંડો કીમ જોંગે બ્લોક કરેલ છે..✔️😊 @Author block if you rub for some reason.Ola Bobda (Rupani) has blocked me.Another Baba Ramdev is blocked.Third Korea's madman Kim Jong -un is blocked..Ha,HOF
2023_test_main_tweet_939,"@URL - મોરબીમાંથી રીઢો બાઇક ચોર ઝડપાયો, 8 બાઇકની ચોરી કર્યાનું ખુલ્યું! @URL","@Url - A rich bike thief arrives from Morbi, 8 bikes were stolen!@Url","@URL - મોરબીમાંથી રીઢો બાઇક ચોર ઝડપાયો, 8 બાઇકની ચોરી કર્યાનું ખુલ્યું! @URL @Url - A rich bike thief arrives from Morbi, 8 bikes were stolen!@Url",NOT
2023_test_main_tweet_940,"બે ચોર એક દુકાન માં ચોરી કરવા ગયાં 

શર્ટ ઉપર ભાવનું સ્ટીકર જોઈ ને એક ચોર બોલ્યો 

જોતો ખરા હાવ લુંટવાજ બેઠા છે ને. 

            😂😂😂😂😂😂","Two thieves went to steal in a shop

Seeing a price sticker on the shirt, a thief spoke

Looking at the right hawk is sitting.

            1","બે ચોર એક દુકાન માં ચોરી કરવા ગયાં 

શર્ટ ઉપર ભાવનું સ્ટીકર જોઈ ને એક ચોર બોલ્યો 

જોતો ખરા હાવ લુંટવાજ બેઠા છે ને. 

            😂😂😂😂😂😂 Two thieves went to steal in a shop

Seeing a price sticker on the shirt, a thief spoke

Looking at the right hawk is sitting.

            1",NOT
2023_test_main_tweet_941,"""મૈં હું ચોર નાથુભાઈ નિનામા"" લખીને ચોર ભાગી ગયો, દાહોદમાં બનેલી ઘટના બાદ પોલીસ ગોથે ચડી

#Gujarat #Dahod #News18GujaratiNo1 @URL","The thief fled by writing ""I am thief Nathubhai Ninama"", after the incident in Dahod

#Gujarat #dahod #News18Gujaratino1 @url","""મૈં હું ચોર નાથુભાઈ નિનામા"" લખીને ચોર ભાગી ગયો, દાહોદમાં બનેલી ઘટના બાદ પોલીસ ગોથે ચડી

#Gujarat #Dahod #News18GujaratiNo1 @URL The thief fled by writing ""I am thief Nathubhai Ninama"", after the incident in Dahod

#Gujarat #dahod #News18Gujaratino1 @url",NOT
2023_test_main_tweet_942,@AUTHOR @USER સભી ચોર એક કમરે મેં કી કેસે લૂંટા જાયે જનતા ઓર દેશ કો 😆😆😆,@Author @user Memorial Thief at a waist.,@AUTHOR @USER સભી ચોર એક કમરે મેં કી કેસે લૂંટા જાયે જનતા ઓર દેશ કો 😆😆😆 @Author @user Memorial Thief at a waist.,HOF
2023_test_main_tweet_943,"@AUTHOR @USER ચરોતર ની 80 વીઘા માં સૌરાષ્ટ્રની 250 વીઘા બરાબર પાક લે. અને 3 મોસમ લે, સોમાસે ડાંગર, શિયાળે તમાકુ અને ઉનાળે બાજરી. 
અને તેમાં પણ માણસો રાખીને જ કરે છે.
ઘેર ગાડી,બંગલા બધું જ છે ખેતીના કારણે જ પણ અહી વિદેશ જવાનો મોહ જ કંઇક ગાંડો છે.","@Author @user crops in Saurashtra's 250 Vigha in 80 Vigha of Charotar.And take 3 season, Somas paddy, winter tobacco and summer millet.
And it does not keep men in it too.
The car, the bungalow is everything but because of the farming, the fascination of going abroad is something crazy.","@AUTHOR @USER ચરોતર ની 80 વીઘા માં સૌરાષ્ટ્રની 250 વીઘા બરાબર પાક લે. અને 3 મોસમ લે, સોમાસે ડાંગર, શિયાળે તમાકુ અને ઉનાળે બાજરી. 
અને તેમાં પણ માણસો રાખીને જ કરે છે.
ઘેર ગાડી,બંગલા બધું જ છે ખેતીના કારણે જ પણ અહી વિદેશ જવાનો મોહ જ કંઇક ગાંડો છે. @Author @user crops in Saurashtra's 250 Vigha in 80 Vigha of Charotar.And take 3 season, Somas paddy, winter tobacco and summer millet.
And it does not keep men in it too.
The car, the bungalow is everything but because of the farming, the fascination of going abroad is something crazy.",NOT
2023_test_main_tweet_944,"@AUTHOR નીચે માણસ હલારમી માણસ 
મહા ચોર 

રાક્ષસ ILLUMINATI members @URL","@Author down man
Great thief

Monster illuminati members @url","@AUTHOR નીચે માણસ હલારમી માણસ 
મહા ચોર 

રાક્ષસ ILLUMINATI members @URL @Author down man
Great thief

Monster illuminati members @url",HOF
2023_test_main_tweet_945,"@AUTHOR બકવાસ પાર્ટી
B.J.P.","@Author Bakwas Party
B.J.P.","@AUTHOR બકવાસ પાર્ટી
B.J.P. @Author Bakwas Party
B.J.P.",HOF
2023_test_main_tweet_946,"@AUTHOR બંને ઉન્માર્ગી છે.. એક ચોર, તો બીજો ધંટીચોર છે..","@Author is both elegant .. one thief, the other is a tornado ..","@AUTHOR બંને ઉન્માર્ગી છે.. એક ચોર, તો બીજો ધંટીચોર છે.. @Author is both elegant .. one thief, the other is a tornado ..",HOF
2023_test_main_tweet_947,"@AUTHOR ચહેરો ચોઈ ને લાગતું નથી ચોર હોઈ,
રાજકોટ પોલીસ દ્વારા બનાવાયેલો ચોર હોઈ એમ લાગે છે.","@Author face Choi does not think to be a thief,
It seems to be a thief made by Rajkot police.","@AUTHOR ચહેરો ચોઈ ને લાગતું નથી ચોર હોઈ,
રાજકોટ પોલીસ દ્વારા બનાવાયેલો ચોર હોઈ એમ લાગે છે. @Author face Choi does not think to be a thief,
It seems to be a thief made by Rajkot police.",HOF
2023_test_main_tweet_948,"રાજકોટ: પોલીસ કસ્ટડીમાંથી ચોર ફરાર, પાઈપથી નીચે ઉતરી આરોપી ભાગી જતા દોડધામ 

#Gujarat #news18gujaratino1 #Rajkot @URL","Rajkot: A thief absconding from police custody, the accused ran away from the pipe

#Gujarat #News18Gujaratino1 #rajkot @url","રાજકોટ: પોલીસ કસ્ટડીમાંથી ચોર ફરાર, પાઈપથી નીચે ઉતરી આરોપી ભાગી જતા દોડધામ 

#Gujarat #news18gujaratino1 #Rajkot @URL Rajkot: A thief absconding from police custody, the accused ran away from the pipe

#Gujarat #News18Gujaratino1 #rajkot @url",NOT
2023_test_main_tweet_949,"નીર ખારા દેખી, 
મરજીવા મ ફેર મો. 
અમારા તળીયા તપાસી જો, 
તને કુબેર કંગાલ લાગશે કાગડા.

-કાગબાપુ એમ કેવા માંગે છે કે તું દરિયા નું ખરું પાણી ચાખી દરિયા ને કંગાળ ના સમજીશ.
દરિયા ના તળિયા શોધ કુબેર નું ધન પણ  તને ઓછું પડશે 🙏","Nir Salt,
Diver Fair
Checking our bottom if,
You will feel the crows.

Kagbapu wants you to taste the true water of the sea and not understand the sea.
Kuber's wealth will also be less.","નીર ખારા દેખી, 
મરજીવા મ ફેર મો. 
અમારા તળીયા તપાસી જો, 
તને કુબેર કંગાલ લાગશે કાગડા.

-કાગબાપુ એમ કેવા માંગે છે કે તું દરિયા નું ખરું પાણી ચાખી દરિયા ને કંગાળ ના સમજીશ.
દરિયા ના તળિયા શોધ કુબેર નું ધન પણ  તને ઓછું પડશે 🙏 Nir Salt,
Diver Fair
Checking our bottom if,
You will feel the crows.

Kagbapu wants you to taste the true water of the sea and not understand the sea.
Kuber's wealth will also be less.",NOT
2023_test_main_tweet_950,"રાજકોટ પોલીસ કસ્ટડીમાંથી ચોર ફરાર
મેડિકલ ટેસ્ટ કરતા સમયે આરોપી ફરાર @URL","Thief absconding from Rajkot police custody
Accused absconding at the time of medical test @url","રાજકોટ પોલીસ કસ્ટડીમાંથી ચોર ફરાર
મેડિકલ ટેસ્ટ કરતા સમયે આરોપી ફરાર @URL Thief absconding from Rajkot police custody
Accused absconding at the time of medical test @url",NOT
2023_test_main_tweet_951,"જો આદિવાસી હિન્દૂ નથી તો શબરી માં કેમ રામને પૂજતા?
માં શબરી ના વશંજ આપણે હિન્દૂ નહીં તો બીજા કોણ?

આપણા વડીલો રામ રામ બોલતા.
તો આપણે કોણ..  ભાઈ ? 

આપણા પૂર્વજો સાચા કે વિધાર્મીઓના દલાલ? 

ડીલિસ્ટીંગ મહારેલી

#Delisting_SinhGarjana #tkt 
 @AUTHOR @USER @URL","If the tribal is not a Hindu then why worship Ram in Shabari?
If we are not Hindu, then who else?

Our elders speak Ram Ram.
So who are we .. brother?

Our ancestors are true or brokers of students?

Delisting

#Delisting_sinhgarjana #tkt
 @Author @user @url","જો આદિવાસી હિન્દૂ નથી તો શબરી માં કેમ રામને પૂજતા?
માં શબરી ના વશંજ આપણે હિન્દૂ નહીં તો બીજા કોણ?

આપણા વડીલો રામ રામ બોલતા.
તો આપણે કોણ..  ભાઈ ? 

આપણા પૂર્વજો સાચા કે વિધાર્મીઓના દલાલ? 

ડીલિસ્ટીંગ મહારેલી

#Delisting_SinhGarjana #tkt 
 @AUTHOR @USER @URL If the tribal is not a Hindu then why worship Ram in Shabari?
If we are not Hindu, then who else?

Our elders speak Ram Ram.
So who are we .. brother?

Our ancestors are true or brokers of students?

Delisting

#Delisting_sinhgarjana #tkt
 @Author @user @url",NOT
2023_test_main_tweet_952,આપણા વડીલો રામ રામ બોલતા. તો આપણે કોણ..  ભાઈ ?  આપણા પૂર્વજો સાચા કે વિધાર્મીઓના દલાલ?  ડીલિસ્ટીંગ મહારેલી #Delisting_SinhGarjana @URL,Our elders speak Ram Ram.So who are we .. brother?Our ancestors are true or brokers of students?Dilisting Mahreli #delisting_sinhgarjana @url,આપણા વડીલો રામ રામ બોલતા. તો આપણે કોણ..  ભાઈ ?  આપણા પૂર્વજો સાચા કે વિધાર્મીઓના દલાલ?  ડીલિસ્ટીંગ મહારેલી #Delisting_SinhGarjana @URL Our elders speak Ram Ram.So who are we .. brother?Our ancestors are true or brokers of students?Dilisting Mahreli #delisting_sinhgarjana @url,NOT
2023_test_main_tweet_953,"@AUTHOR @USER આ બકવાસ આઈડિયા છે. આના કારણે ખૂબ ગરમી થાય. ચામડીના રોગ થઈ શકે છે. હા, રોડ બનાવવા માટે આ મટીરીયલ વાપરવું જોઈએ.","@Author @user This is nonsense idea.This causes a lot of heat.Skin disease can occur.Yes, this material should be used to build a road.","@AUTHOR @USER આ બકવાસ આઈડિયા છે. આના કારણે ખૂબ ગરમી થાય. ચામડીના રોગ થઈ શકે છે. હા, રોડ બનાવવા માટે આ મટીરીયલ વાપરવું જોઈએ. @Author @user This is nonsense idea.This causes a lot of heat.Skin disease can occur.Yes, this material should be used to build a road.",NOT
2023_test_main_tweet_954,"દાહોદ:ચોરનો પોલીસને ખુલ્લો પડકાર  ચોરી કર્યા બાદ નામ નંબર સાથે ચીઠ્ઠી મુકી  રાજ મોટર્સના શો રુમમાં કરી ચોરી  રોકડ, ટેબ્લેટ સહિત CCTVના DVR લઈ ચોર ફરાર
@AUTHOR @USER @USER @USER @USER @URL","Dahod: After stealing an open challenge to the thief's police, the thief absconded with CCTV's DVR, including cash, tablet, in Raj Motors' show room with a name number.
@Author @user @user @user @user @url","દાહોદ:ચોરનો પોલીસને ખુલ્લો પડકાર  ચોરી કર્યા બાદ નામ નંબર સાથે ચીઠ્ઠી મુકી  રાજ મોટર્સના શો રુમમાં કરી ચોરી  રોકડ, ટેબ્લેટ સહિત CCTVના DVR લઈ ચોર ફરાર
@AUTHOR @USER @USER @USER @USER @URL Dahod: After stealing an open challenge to the thief's police, the thief absconded with CCTV's DVR, including cash, tablet, in Raj Motors' show room with a name number.
@Author @user @user @user @user @url",NOT
2023_test_main_tweet_955,"જે પોતાને સુખી માને છે તે ખરેખર સુખી હોય શકે છે 
પરંતુ જે પોતાને ડાહ્યો માને છે તે મહાન મૂર્ખ હોય છે....","Those who consider themselves happy can be truly happy
But those who consider themselves right are great stupid ....","જે પોતાને સુખી માને છે તે ખરેખર સુખી હોય શકે છે 
પરંતુ જે પોતાને ડાહ્યો માને છે તે મહાન મૂર્ખ હોય છે.... Those who consider themselves happy can be truly happy
But those who consider themselves right are great stupid ....",NOT
2023_test_main_tweet_956,@AUTHOR સુરેશ દલાલ સાહેબ ની જ કવિતા છે.,@Author is the poem of Suresh Dalal Saheb.,@AUTHOR સુરેશ દલાલ સાહેબ ની જ કવિતા છે. @Author is the poem of Suresh Dalal Saheb.,HOF
2023_test_main_tweet_957,@AUTHOR વાંદરો બાજુ માં બેસે તો ચાલે...!?🥳😜😂,@Author monkey sits on the side ...?,@AUTHOR વાંદરો બાજુ માં બેસે તો ચાલે...!?🥳😜😂 @Author monkey sits on the side ...?,NOT
2023_test_main_tweet_958,"રાજકોટમાં પોલીસ કસ્ટડીમાંથી ચોર ફરાર
કોરોના ટેસ્ટ કરાવવા જતાં આરોપી નાસી છૂટ્યો

#Gujarat #News18GujaratiNo1 #rajkot @URL","Thief absconding from police custody in Rajkot
The accused escaped as Corona tests

#Gujarat #News18Gujaratino1 #rajkot @url","રાજકોટમાં પોલીસ કસ્ટડીમાંથી ચોર ફરાર
કોરોના ટેસ્ટ કરાવવા જતાં આરોપી નાસી છૂટ્યો

#Gujarat #News18GujaratiNo1 #rajkot @URL Thief absconding from police custody in Rajkot
The accused escaped as Corona tests

#Gujarat #News18Gujaratino1 #rajkot @url",NOT
2023_test_main_tweet_959,દલાલ પાર્ટીના દલાલો બે હાથે લુટવામા પડ્યા છે. @URL,Brokers' brokers have been robbed in two hands.@Url,દલાલ પાર્ટીના દલાલો બે હાથે લુટવામા પડ્યા છે. @URL Brokers' brokers have been robbed in two hands.@Url,NOT
2023_test_main_tweet_960,"આપણા વડીલો રામ રામ બોલતા.
તો આપણે કોણ..  ભાઈ ? 
આપણા પૂર્વજો સાચા કે વિધર્મીઓના દલાલ? 
ડીલિસ્ટીંગ મહારેલી
#Delisting_SinhGarjana @URL","Our elders speak Ram Ram.
So who are we .. brother?
Our ancestors are true or brokers of the elderly?
Delisting
#Delisting_sinhgarjana @url","આપણા વડીલો રામ રામ બોલતા.
તો આપણે કોણ..  ભાઈ ? 
આપણા પૂર્વજો સાચા કે વિધર્મીઓના દલાલ? 
ડીલિસ્ટીંગ મહારેલી
#Delisting_SinhGarjana @URL Our elders speak Ram Ram.
So who are we .. brother?
Our ancestors are true or brokers of the elderly?
Delisting
#Delisting_sinhgarjana @url",NOT
2023_test_main_tweet_961,@AUTHOR @USER @USER @USER આ ગધેડા ની હાથ માંથી દેશ ક્યારે આઝાદ થશે!,@Author @user @user @user when will the country be liberated from the hand of this donkey!,@AUTHOR @USER @USER @USER આ ગધેડા ની હાથ માંથી દેશ ક્યારે આઝાદ થશે! @Author @user @user @user when will the country be liberated from the hand of this donkey!,HOF
2023_test_main_tweet_962,"જુઢો એ કાળિયો કહે મુજ વગર એને કોઈ ના ફાવે.
ગોપીઓ સંગ રાસ રમે જોને ભોળીયો રંગ છે કેવો ઓઢે?
બોલ સખી જરા કોને કોને ગામમાં એણે છે છોડ્યો?
કોઈની મટકી ફોડિ, ને માખણ ચોર છે બન્યો.
પાછો કહે મારે લઇ દિલ નો ધબકાર છે વધ્યો?
- ભૂમિકા","The knife does not say no one without me.
How is the color of Gopi Sang Ras playing?
Who has left the ball in the village?
Someone became a puddle, and a butter thief.
Tell me back, I have a heartbeat?
- role","જુઢો એ કાળિયો કહે મુજ વગર એને કોઈ ના ફાવે.
ગોપીઓ સંગ રાસ રમે જોને ભોળીયો રંગ છે કેવો ઓઢે?
બોલ સખી જરા કોને કોને ગામમાં એણે છે છોડ્યો?
કોઈની મટકી ફોડિ, ને માખણ ચોર છે બન્યો.
પાછો કહે મારે લઇ દિલ નો ધબકાર છે વધ્યો?
- ભૂમિકા The knife does not say no one without me.
How is the color of Gopi Sang Ras playing?
Who has left the ball in the village?
Someone became a puddle, and a butter thief.
Tell me back, I have a heartbeat?
- role",NOT
2023_test_main_tweet_963,"દાહોદ: ચિઠ્ઠી લખી ચોર ફરાર, કહ્યું- પકડી શકતા હોવ તો પકડી લો
#gujarat #dahod
@URL","Dahod: Write a letter to the thief, saying- hold if you can catch
#gujarat #dahod
@Url","દાહોદ: ચિઠ્ઠી લખી ચોર ફરાર, કહ્યું- પકડી શકતા હોવ તો પકડી લો
#gujarat #dahod
@URL Dahod: Write a letter to the thief, saying- hold if you can catch
#gujarat #dahod
@Url",NOT
2023_test_main_tweet_964,મહામંત્રી શ્રી મુકેશભાઈ દલાલ તેમજ કારોબારી શ્રીઓ ઉપસ્થિત રહ્યા હતા.(2/2),General Secretary Shri Mukeshbhai Dalal and Business Mr. were present (2/2).,મહામંત્રી શ્રી મુકેશભાઈ દલાલ તેમજ કારોબારી શ્રીઓ ઉપસ્થિત રહ્યા હતા.(2/2) General Secretary Shri Mukeshbhai Dalal and Business Mr. were present (2/2).,NOT
2023_test_main_tweet_965,"@AUTHOR @USER @USER 
@USER 😢
ભ્રષ્ટાચારિઓ નો વિકાસ...
વિકાસ ગાંડો થયો છે.... @URL","@Author @user @user
@User 😢
Development of corruption ...
Vikas is crazy .... @url","@AUTHOR @USER @USER 
@USER 😢
ભ્રષ્ટાચારિઓ નો વિકાસ...
વિકાસ ગાંડો થયો છે.... @URL @Author @user @user
@User 😢
Development of corruption ...
Vikas is crazy .... @url",NOT
2023_test_main_tweet_966,"રાજકોટ: ચોરની ચાલાકી, પાઇપના સહારે ત્રીજા માળેથી ઉતરી ચોર ફરાર
#gujarat #rajkot
@URL","Rajkot: A thief's manipulation, thief absconding from the third floor with the pipe
#gujarat #rajkot
@Url","રાજકોટ: ચોરની ચાલાકી, પાઇપના સહારે ત્રીજા માળેથી ઉતરી ચોર ફરાર
#gujarat #rajkot
@URL Rajkot: A thief's manipulation, thief absconding from the third floor with the pipe
#gujarat #rajkot
@Url",NOT
2023_test_main_tweet_967,"આશ્ચર્યમ.... પોલીસ કસ્ટડીમાંથી ચોર ફરાર, પોલીસ કોરોના ટેસ્ટ કરાવવા લઇ ગઇ ને ચોર ભાગી ગયો...... @URL","Surprise .... Thief absconding from police custody, police took Corona test and the thief fled ...... @url","આશ્ચર્યમ.... પોલીસ કસ્ટડીમાંથી ચોર ફરાર, પોલીસ કોરોના ટેસ્ટ કરાવવા લઇ ગઇ ને ચોર ભાગી ગયો...... @URL Surprise .... Thief absconding from police custody, police took Corona test and the thief fled ...... @url",NOT
2023_test_main_tweet_968,"#Rajkot:પોલીસ કસ્ટડીમાંથી ચોર થયો ફરાર
#Mantavyanews #Gujarat @URL","#Rajkot: A thief from police custody absconded
#Mantavyanews #gujarat @url","#Rajkot:પોલીસ કસ્ટડીમાંથી ચોર થયો ફરાર
#Mantavyanews #Gujarat @URL #Rajkot: A thief from police custody absconded
#Mantavyanews #gujarat @url",NOT
2023_test_main_tweet_969,રાજકોટ: પોલીસ કસ્ટડીમાંથી ચોર ફરાર  મેડિકલ ટેસ્ટ કરતા સમયે આરોપી ફરાર  પાઇપના સહારે નીચે કૂદી ગયો આરોપી  આરોપી મુકબધીર હોવાનો પણ ઢોંગ કરતો હતો #News18GujaratiNo1 #RAJKOT #Police,Rajkot: The accused jumped down with the absconding pipe while the thief absconding from police custody.,રાજકોટ: પોલીસ કસ્ટડીમાંથી ચોર ફરાર  મેડિકલ ટેસ્ટ કરતા સમયે આરોપી ફરાર  પાઇપના સહારે નીચે કૂદી ગયો આરોપી  આરોપી મુકબધીર હોવાનો પણ ઢોંગ કરતો હતો #News18GujaratiNo1 #RAJKOT #Police Rajkot: The accused jumped down with the absconding pipe while the thief absconding from police custody.,NOT
2023_test_main_tweet_970,"@AUTHOR વાહ સરસ
સુરેશ દલાલ
શુભ સવાર
જય શ્રી કૃષ્ણ @URL","@Author wow nice
Suresh Dalal
good morning
Jay Sri Krishna @url","@AUTHOR વાહ સરસ
સુરેશ દલાલ
શુભ સવાર
જય શ્રી કૃષ્ણ @URL @Author wow nice
Suresh Dalal
good morning
Jay Sri Krishna @url",HOF
2023_test_main_tweet_971,"મેં તો રસ્તો આપ્યો તને ચરણો આપ્યાં
પણ ચરણોને બેડી તેં બાંધી દીધી,
મેં તો હોંશે હોંશે એક ઉછેર્યો’તો બાગ
પણ બાગમાં તેં રણ ને આંધી કીધી
મેં તો એક એક દરવાજા ખોલ્યા
પણ દરવાજે દરવાજે તને તાળાં ગમે
 એમાં મારો શું વાંક?
– સુરેશ દલાલ
જય શ્રી કૃષ્ણ 🙏
શુભ સવાર 🌷 @URL","I gave you the way
But the feet tied you,
I raised a garden
But in the garden, you have a desert and thunderstorm
I opened a single door
But you like the lock at the door
 What is my turn?
- Suresh Dalal
Jay Sri Krishna
Good morning 🌷 @url","મેં તો રસ્તો આપ્યો તને ચરણો આપ્યાં
પણ ચરણોને બેડી તેં બાંધી દીધી,
મેં તો હોંશે હોંશે એક ઉછેર્યો’તો બાગ
પણ બાગમાં તેં રણ ને આંધી કીધી
મેં તો એક એક દરવાજા ખોલ્યા
પણ દરવાજે દરવાજે તને તાળાં ગમે
 એમાં મારો શું વાંક?
– સુરેશ દલાલ
જય શ્રી કૃષ્ણ 🙏
શુભ સવાર 🌷 @URL I gave you the way
But the feet tied you,
I raised a garden
But in the garden, you have a desert and thunderstorm
I opened a single door
But you like the lock at the door
 What is my turn?
- Suresh Dalal
Jay Sri Krishna
Good morning 🌷 @url",NOT
2023_test_main_tweet_972,"શહેર કાર્યકારિણી બેઠકમાં બારડોલીના સાંસદશ્રી પ્રભુભાઈ વસાવા, શહેર મહામંત્રીશ્રી મુકેશભાઈ દલાલ અને સાથી મિત્રો સાથે🙏🚩
🙏જય કાળેશ્વર🙏
  🙏જય હિંદ🙏 @URL","Bardoli MP Prabhubhai Vasava, City General Secretary Mukeshbhai Dalal and fellow friends at the city executive meeting.
Ajay Kaleshwar
  Ajay Hind @url","શહેર કાર્યકારિણી બેઠકમાં બારડોલીના સાંસદશ્રી પ્રભુભાઈ વસાવા, શહેર મહામંત્રીશ્રી મુકેશભાઈ દલાલ અને સાથી મિત્રો સાથે🙏🚩
🙏જય કાળેશ્વર🙏
  🙏જય હિંદ🙏 @URL Bardoli MP Prabhubhai Vasava, City General Secretary Mukeshbhai Dalal and fellow friends at the city executive meeting.
Ajay Kaleshwar
  Ajay Hind @url",NOT
