tweet_id,created_at,text,user_screen_name,label,translated,combined
guj153,2023-05-25 14:32:31+00:00,"માનનીય મુખ્યમંત્રી શ્રી ભુપેન્દ્ર પટેલ જી  હવે તો  ઈમાનદારી નાટક બંધ કર  સાહેબ સરકાર ચોર છે  માનનીય પ્રધાનમંત્રી શ્રી નરેન્દ્ર મોદી જી હવે  તો ઈમાનદારી નાટક બંધ કર  ડબલ એંજિનની સરકાર ચોર છે ગુજરાતમાં ભૂમાફિયા નું રાજ ચાલે છે અહીં કાયદા કાનુન નહી ફુલવાડીના
 ૨૭ ખેડૂતો જમીન લૂંટી છે",Ravindr67822142,HOF,"Honorable Chief Minister Shri Bhupendra Patel Ji now closes honesty drama, Saheb government is a thief.
 ૨૭ Farmers are robbed of land","માનનીય મુખ્યમંત્રી શ્રી ભુપેન્દ્ર પટેલ જી  હવે તો  ઈમાનદારી નાટક બંધ કર  સાહેબ સરકાર ચોર છે  માનનીય પ્રધાનમંત્રી શ્રી નરેન્દ્ર મોદી જી હવે  તો ઈમાનદારી નાટક બંધ કર  ડબલ એંજિનની સરકાર ચોર છે ગુજરાતમાં ભૂમાફિયા નું રાજ ચાલે છે અહીં કાયદા કાનુન નહી ફુલવાડીના
 ૨૭ ખેડૂતો જમીન લૂંટી છે Honorable Chief Minister Shri Bhupendra Patel Ji now closes honesty drama, Saheb government is a thief.
 ૨૭ Farmers are robbed of land"
guj154,2023-05-21 06:48:18+00:00,@username @username @username @username આ ગધેડા ની હાથ માંથી દેશ ક્યારે આઝાદ થશે!,Udaydhadhal999,HOF,@username @username @username @username when will the country be free from the hand of this donkey!,@username @username @username @username આ ગધેડા ની હાથ માંથી દેશ ક્યારે આઝાદ થશે! @username @username @username @username when will the country be free from the hand of this donkey!
guj155,2023-03-25 14:11:51+00:00,@username પહેલા પ્રધાનમંત્રી જનધન ખાતા ખોલાવ્યાં અને કોઈકનું દેવું ભરપાઈ કરવા મિનિમમ બેલેન્સના હોય તો પૈસા કાપશે. તેના  નામે ભારતની જનતાને આ PM મોદીજી અને BJP એ લૂંટી હતી. હવે આ PM મોદીજી અને BJP અદાણીનું દેવું ભરપાઈ કરવા જનતાના Rs.1000 લૂંટી રહી છે. જે જનતાને લૂંટે તે ચોર કહેવાય.,DasManan1,HOF,The Prime Minister opened the Janadhan account before @username and will deduct money if there is a minimum balance to compensate someone's debt.The PM Modi and BJP were robbed by the people of India in his name.Now the PM Modi and BJP are robbing Adani's debt of Rs.1000.The people who rob the people are called a thief.,@username પહેલા પ્રધાનમંત્રી જનધન ખાતા ખોલાવ્યાં અને કોઈકનું દેવું ભરપાઈ કરવા મિનિમમ બેલેન્સના હોય તો પૈસા કાપશે. તેના  નામે ભારતની જનતાને આ PM મોદીજી અને BJP એ લૂંટી હતી. હવે આ PM મોદીજી અને BJP અદાણીનું દેવું ભરપાઈ કરવા જનતાના Rs.1000 લૂંટી રહી છે. જે જનતાને લૂંટે તે ચોર કહેવાય. The Prime Minister opened the Janadhan account before @username and will deduct money if there is a minimum balance to compensate someone's debt.The PM Modi and BJP were robbed by the people of India in his name.Now the PM Modi and BJP are robbing Adani's debt of Rs.1000.The people who rob the people are called a thief.
guj156,2023-05-27 08:31:29+00:00,@username પેલાં ચૂંટણી કાર્ડ બનાવવા માટે લાઈન માં ઉભો પછી એ સરકારી ખાતાં મિસ્તેક કરી ને આપશે પછી એને સુધારવા માટે લાઈન માં ઉભો. આના કરતાં બનવું જ ન જોઈએ અને આવા લબાડ ખતાવે બનાવવાં પણ ન જોઈએ. @username @username,arunvadhel,HOF,@username standing in the line to create the election card then it will give a government account and then get up in the line to repair it.It must not be done and such a lamb should not be made.@username @username,@username પેલાં ચૂંટણી કાર્ડ બનાવવા માટે લાઈન માં ઉભો પછી એ સરકારી ખાતાં મિસ્તેક કરી ને આપશે પછી એને સુધારવા માટે લાઈન માં ઉભો. આના કરતાં બનવું જ ન જોઈએ અને આવા લબાડ ખતાવે બનાવવાં પણ ન જોઈએ. @username @username @username standing in the line to create the election card then it will give a government account and then get up in the line to repair it.It must not be done and such a lamb should not be made.@username @username
guj157,2023-05-25 08:05:40+00:00,"જ્યારે સ્વામી વિવેકાનંદે એક વ્યક્તિને મૂર્ખ કહ્યા હતા : વિવેકાનંદજીનું શિખામણ; સારા શબ્દો વારંવાર સાંભળવાથી મન શાંત થાય છે, ખોટા શબ્દોથી ગુસ્સો આવે છે
#SwamiVivekananda | #Positivethought 
@url",Divya_Bhaskar,NOT,"When Swami Vivekananda called a person a fool: Vivekananda's teaching;Listening to good words frequently calms the mind, false words get angry
#Swamivivekananda |#Positivethoughght
@url","જ્યારે સ્વામી વિવેકાનંદે એક વ્યક્તિને મૂર્ખ કહ્યા હતા : વિવેકાનંદજીનું શિખામણ; સારા શબ્દો વારંવાર સાંભળવાથી મન શાંત થાય છે, ખોટા શબ્દોથી ગુસ્સો આવે છે
#SwamiVivekananda | #Positivethought 
@url When Swami Vivekananda called a person a fool: Vivekananda's teaching;Listening to good words frequently calms the mind, false words get angry
#Swamivivekananda |#Positivethoughght
@url"
guj158,2023-05-27 11:24:43+00:00,"@username પ્રજા ના ટેકસ ના રૂપિયા માં થી એવા ક્યાં ભાડે આપવા મટે મફત મકાન આપવાની જરૂર છે?તેના કરતાં કેજરીવાલ ની જેમ મફત વીજળી આપે @username જી,બધી પ્રજાને લાભ મળે, આમાં તો ચોર અને ચિટર ફાવી જાય છે",rajuthakkar78,NOT,@username people need free houses for rent from the tax money of the tax?,"@username પ્રજા ના ટેકસ ના રૂપિયા માં થી એવા ક્યાં ભાડે આપવા મટે મફત મકાન આપવાની જરૂર છે?તેના કરતાં કેજરીવાલ ની જેમ મફત વીજળી આપે @username જી,બધી પ્રજાને લાભ મળે, આમાં તો ચોર અને ચિટર ફાવી જાય છે @username people need free houses for rent from the tax money of the tax?"
guj159,2023-05-27 05:13:52+00:00,બધાજ ભળવાઓ ચોર છે. @url,AAPfanhonylover,HOF,All the crowds are thieves.@url,બધાજ ભળવાઓ ચોર છે. @url All the crowds are thieves.@url
guj160,2023-05-19 10:34:59+00:00,@username @username @username નવરી બજાર. 😂,LearningSoul_,HOF,@username @username @username Navari Bazaar.3,@username @username @username નવરી બજાર. 😂 @username @username @username Navari Bazaar.3
guj161,2023-05-25 11:48:54+00:00,"જામનગરમાં જામ્યો પંખીઓનો કલરવ... 🦚🕊️

📍લખોટા તળાવ, જામનગર

#jamnagar #lakhotalake @url",hakubhajamnagar,NOT,"The tweet of the birds frozen in Jamnagar ... 3

Alkhota Lake, Jamnagar

#jamnagar #lakhotalake @url","જામનગરમાં જામ્યો પંખીઓનો કલરવ... 🦚🕊️

📍લખોટા તળાવ, જામનગર

#jamnagar #lakhotalake @url The tweet of the birds frozen in Jamnagar ... 3

Alkhota Lake, Jamnagar

#jamnagar #lakhotalake @url"
guj162,2023-05-24 17:30:00+00:00,"પારકી પંચાત : હસતાં-હસતાં પાટીલે હાર્દિકને ટોણો માર્યો; CM અને CRએ કેમ વિરમગામ લાંબા થવું પડ્યું? ભલભલાને નહીં સમજાય આ ગણિત, ચૈતર વસાવાના બદલાતાં મૂડ અંગે જાણો અંદરની વાત @url
#Gujarat | #HardikPatel | #ParkiPanchat @url",Divya_Bhaskar,NOT,"Parki Panchat: Smiling Patil beat Hardik;Why did CM and CR have to go long?Do not understand this mathematics, know about the changing mood of the chatter @url @url
#Gujarat |#Hardikpatel |#Parkipanchat @url","પારકી પંચાત : હસતાં-હસતાં પાટીલે હાર્દિકને ટોણો માર્યો; CM અને CRએ કેમ વિરમગામ લાંબા થવું પડ્યું? ભલભલાને નહીં સમજાય આ ગણિત, ચૈતર વસાવાના બદલાતાં મૂડ અંગે જાણો અંદરની વાત @url
#Gujarat | #HardikPatel | #ParkiPanchat @url Parki Panchat: Smiling Patil beat Hardik;Why did CM and CR have to go long?Do not understand this mathematics, know about the changing mood of the chatter @url @url
#Gujarat |#Hardikpatel |#Parkipanchat @url"
guj163,2023-03-25 17:37:02+00:00,"વિધાનસભાને 'ચોર મંડળ' કહેવા બદલ સંજય રાઉત વિરુદ્ધ ગયા મહિને વિશેષાધિકાર ભંગની નોટિસ

#sanjayRaut  #vidhansabha #NOTICE  

@url",News18Guj,NOT,"Sanjay Raut's notice of breach of privilege last month against Sanjay Raut for calling the Legislative Assembly a 'thief'

#sanjayraut #vidhansabha #notice

@url","વિધાનસભાને 'ચોર મંડળ' કહેવા બદલ સંજય રાઉત વિરુદ્ધ ગયા મહિને વિશેષાધિકાર ભંગની નોટિસ

#sanjayRaut  #vidhansabha #NOTICE  

@url Sanjay Raut's notice of breach of privilege last month against Sanjay Raut for calling the Legislative Assembly a 'thief'

#sanjayraut #vidhansabha #notice

@url"
guj164,2023-05-21 06:14:05+00:00,"@username @username @username 
@username 😢
ભ્રષ્ટાચારિઓ નો વિકાસ...
વિકાસ ગાંડો થયો છે.... @url",Mgadhiya2,NOT,"@username @username @username
@username 😢
Development of corruption ...
Vikas is crazy .... @url","@username @username @username 
@username 😢
ભ્રષ્ટાચારિઓ નો વિકાસ...
વિકાસ ગાંડો થયો છે.... @url @username @username @username
@username 😢
Development of corruption ...
Vikas is crazy .... @url"
guj165,2023-05-24 15:35:30+00:00,"તેલના ડબ્બા નાં ભાવ ઘટવાનું શરૂ થયુ છે

કોંગ્રેસીઓ પી લેજો ડબ્બા ભરીને બાકી વધે તો આપ ના કાર્યાલયમા છાંટી ને દીવાસળી મૂકી દેજો",RWGujarat,HOF,"The price of oil bins has begun to fall

If the Congressmen drink the box, then the rest of the office will sprinkle and place the lamp in the office.","તેલના ડબ્બા નાં ભાવ ઘટવાનું શરૂ થયુ છે

કોંગ્રેસીઓ પી લેજો ડબ્બા ભરીને બાકી વધે તો આપ ના કાર્યાલયમા છાંટી ને દીવાસળી મૂકી દેજો The price of oil bins has begun to fall

If the Congressmen drink the box, then the rest of the office will sprinkle and place the lamp in the office."
guj166,2023-05-26 12:12:04+00:00,"Best fucking train of Gujarat is saurashtra express..

સબસે ચૂતિયા ગાડી હૈ યે આજ તક જીતની બાર ગયા હું ઇસ ટ્રેન મેં હર બાર 1 સે 1.5 ઘંટા લેટ ચલતી હૈ....

કુછ કરો ઇસ ટ્રેન કા યા ફિર એક્સપ્રેસ હટા કે મેમુ કર્દો તો લોગો કો સમજ આયે બેઠના હૈ કિ નહી.......

#NarendraModi 

#TrainDelay",PowerofCandle1,HOF,"Best Fucking Train of Gujarat is Saurashtra Express ..

Subse Chutiya Kadi Hai Yeh Aaj Tak Win

Kuch this train ka ka fir express hata or memu kardo to the logo ko ko understand aaye sitting hai ki .......

#Narendramodi

#Trindelay","Best fucking train of Gujarat is saurashtra express..

સબસે ચૂતિયા ગાડી હૈ યે આજ તક જીતની બાર ગયા હું ઇસ ટ્રેન મેં હર બાર 1 સે 1.5 ઘંટા લેટ ચલતી હૈ....

કુછ કરો ઇસ ટ્રેન કા યા ફિર એક્સપ્રેસ હટા કે મેમુ કર્દો તો લોગો કો સમજ આયે બેઠના હૈ કિ નહી.......

#NarendraModi 

#TrainDelay Best Fucking Train of Gujarat is Saurashtra Express ..

Subse Chutiya Kadi Hai Yeh Aaj Tak Win

Kuch this train ka ka fir express hata or memu kardo to the logo ko ko understand aaye sitting hai ki .......

#Narendramodi

#Trindelay"
guj167,2023-03-25 07:40:00+00:00,@username અબે 20000 કરોડ કા તેરે પાસ સબુત હે તો સુપ્રીમ કોર્ટ ચલે જા ને કોઈ આપકો કોઈ નહી રોકતા અડાની ખિલાફ સુપ્રીમ કોર્ટ કી ઝાચ ચલ રહી હે ઓર આપને એક પીછડે વર્ગ કો પુરે સમાજ કો ચોર કહા થા ચોર તો આપ ઓર આપકે જીજા હે દેશ મે લોકતંત્ર સહી ચલ રહા હે કાનુન કે મુતાબિક ચલ રહા હે,gagjibhai_p,NOT,"@username Abe 20000 crore ka tere pass sabut hai if the Supreme Court challenge to the Supreme Court, the Supreme Court Ki Zach is a Ki Zach variable.I will be a democratic signature","@username અબે 20000 કરોડ કા તેરે પાસ સબુત હે તો સુપ્રીમ કોર્ટ ચલે જા ને કોઈ આપકો કોઈ નહી રોકતા અડાની ખિલાફ સુપ્રીમ કોર્ટ કી ઝાચ ચલ રહી હે ઓર આપને એક પીછડે વર્ગ કો પુરે સમાજ કો ચોર કહા થા ચોર તો આપ ઓર આપકે જીજા હે દેશ મે લોકતંત્ર સહી ચલ રહા હે કાનુન કે મુતાબિક ચલ રહા હે @username Abe 20000 crore ka tere pass sabut hai if the Supreme Court challenge to the Supreme Court, the Supreme Court Ki Zach is a Ki Zach variable.I will be a democratic signature"
guj168,2023-05-25 03:42:23+00:00,@username @username 🤣 🤣 🤣 🤣 જેની એકપણ પરીક્ષા પાસ કરવાની તાકાત નથી તે જ આવી વાહિયાત વાતો કરે.. આ ભાઈને 50 ટ્રાયલ આપો તો પણ પાસ ન થાય.,bipin3988,HOF,"@username @username 🤣 🤣 🤣 🤣 🤣 Who has no strength to pass the exam, does not pass even if you give 50 trials to this brother.","@username @username 🤣 🤣 🤣 🤣 જેની એકપણ પરીક્ષા પાસ કરવાની તાકાત નથી તે જ આવી વાહિયાત વાતો કરે.. આ ભાઈને 50 ટ્રાયલ આપો તો પણ પાસ ન થાય. @username @username 🤣 🤣 🤣 🤣 🤣 Who has no strength to pass the exam, does not pass even if you give 50 trials to this brother."
guj169,2023-05-27 16:35:31+00:00,@username માંગવા વાલો પણ ગાંડો કહેવાય ને...😜,DilipPa43672393,NOT,@username wants to be called mad ...,@username માંગવા વાલો પણ ગાંડો કહેવાય ને...😜 @username wants to be called mad ...
guj170,2023-05-19 07:55:38+00:00,@username જીત્યા બાદ પાકિસ્તાન ના નારા લગાવતી દલાલ પાર્ટી.,Harshh_Mehta,HOF,"After winning @username, Pakistan's slogan broker party.","@username જીત્યા બાદ પાકિસ્તાન ના નારા લગાવતી દલાલ પાર્ટી. After winning @username, Pakistan's slogan broker party."
guj171,2023-05-20 13:45:08+00:00,@username શીંગડા વગરનો બળદ....અભણ કેજરી ને શું ખબર પડે..? ખબર છે બધાં ને કે કમિશન મોં લીધેલાં   2000 ની નોટ શીશ મહેલ ની તિજોરીમાં મુકેલા છે...,patelvs05,HOF,@username hornless ox .... What does an illiterate Kejri know ..?You know that the Commission's 2000 note is placed in the treasury of the Shish Mahal ...,@username શીંગડા વગરનો બળદ....અભણ કેજરી ને શું ખબર પડે..? ખબર છે બધાં ને કે કમિશન મોં લીધેલાં   2000 ની નોટ શીશ મહેલ ની તિજોરીમાં મુકેલા છે... @username hornless ox .... What does an illiterate Kejri know ..?You know that the Commission's 2000 note is placed in the treasury of the Shish Mahal ...
guj172,2023-05-23 05:26:08+00:00,"ચોકીદાર ને તમે ચોર, મૂર્ખો કહી શકો છો..
🍊🍊🤣🤣 @url",the_wall9,HOF,"You can call the watchman a thief, fool.
🍊🍊🤣🤣 @url","ચોકીદાર ને તમે ચોર, મૂર્ખો કહી શકો છો..
🍊🍊🤣🤣 @url You can call the watchman a thief, fool.
🍊🍊🤣🤣 @url"
guj173,2023-05-20 06:38:33+00:00,@username @username @username @username @username તમે વાહિયાત કરી શકો છો,yugggggggg,HOF,@username @username @username @username @username you can fuck,@username @username @username @username @username તમે વાહિયાત કરી શકો છો @username @username @username @username @username you can fuck
guj174,2023-05-24 09:26:48+00:00,@username ઘંટાનો બોજો...!!ટોપા...તારા ઘરમાં થી આપવાનો છે.!!,BhavansinhZala,HOF,@username bell burden ... !! Topa ... your house is to be given.,@username ઘંટાનો બોજો...!!ટોપા...તારા ઘરમાં થી આપવાનો છે.!! @username bell burden ... !! Topa ... your house is to be given.
guj175,2023-05-27 05:53:28+00:00,"પોતાને લેખક અને પત્રકાર સમજી બેઠેલા @username એક કૉમેન્ટના જવાબમાં બ્લોક કરીને જતા રહ્યા..
શૂરવીર તલવારથી લડે અને  કલમધારી કલમથી લડે અહીંયા તો કલમ ખિસ્સામાં મૂકી ચાલી નીકળ્યા...😄
પોતાને બહુ બુદ્ધિશાળી સમજનાર આ એક મૂર્ખ છે જેમાં જરાય શંકા નથી...🫴 @url",RajeshRohit25,NOT,"The @username, who understood himself as a writer and journalist, blocked in reply to a comment.
The brave fought with a sword and fought with a graft clause and left in the pocket.
This is a fool who has a very intelligent understanding that has no doubt ... 🫴 @url","પોતાને લેખક અને પત્રકાર સમજી બેઠેલા @username એક કૉમેન્ટના જવાબમાં બ્લોક કરીને જતા રહ્યા..
શૂરવીર તલવારથી લડે અને  કલમધારી કલમથી લડે અહીંયા તો કલમ ખિસ્સામાં મૂકી ચાલી નીકળ્યા...😄
પોતાને બહુ બુદ્ધિશાળી સમજનાર આ એક મૂર્ખ છે જેમાં જરાય શંકા નથી...🫴 @url The @username, who understood himself as a writer and journalist, blocked in reply to a comment.
The brave fought with a sword and fought with a graft clause and left in the pocket.
This is a fool who has a very intelligent understanding that has no doubt ... 🫴 @url"
guj176,2023-03-25 14:10:31+00:00,"મોદી સરકાર JPC તપાસથી કેમ ભાગી રહી છે?

અદાણી સાથેના તેમના સંબંધો ખુલ્લા થવાથી મોદી ડરી ગયા છે.
#20000CroreKiskeHain @url",Ramijvhora43,NOT,"Why is the Modi government running away from the JPC investigation?

Modi is scared to open his relations with Adani.
#20000Crorekiskehain @url","મોદી સરકાર JPC તપાસથી કેમ ભાગી રહી છે?

અદાણી સાથેના તેમના સંબંધો ખુલ્લા થવાથી મોદી ડરી ગયા છે.
#20000CroreKiskeHain @url Why is the Modi government running away from the JPC investigation?

Modi is scared to open his relations with Adani.
#20000Crorekiskehain @url"
guj177,2023-05-22 05:33:15+00:00,"Title  :-  ઈશ્ક મે સર ના દિયા
Singer : રામદાસ ગોંડલીયા - શૈલેષ મહારાજ
 [ જબરી જુગલબંધી ]
Place  : લાંબા બંદર [ દ્વારકા ]

@url

🌺આપણી  આ 2 ચેનલને સબ્સ્ક્રાઇબ કરો / લાઇક કરો /શેર કરો 👍 
@url 
@url @url",Ramdas_Gondalia,NOT,"Title:- Ishq May Sir Na Dia
Singer: Ramdas Gondalia - Shailesh Maharaj
 [Jabri Jugalbandi]
Place: Long port [Dwarka]

@url

🌺 Subscribe / Like / Share this 2 Channel 👍
@url
@url @url","Title  :-  ઈશ્ક મે સર ના દિયા
Singer : રામદાસ ગોંડલીયા - શૈલેષ મહારાજ
 [ જબરી જુગલબંધી ]
Place  : લાંબા બંદર [ દ્વારકા ]

@url

🌺આપણી  આ 2 ચેનલને સબ્સ્ક્રાઇબ કરો / લાઇક કરો /શેર કરો 👍 
@url 
@url @url Title:- Ishq May Sir Na Dia
Singer: Ramdas Gondalia - Shailesh Maharaj
 [Jabri Jugalbandi]
Place: Long port [Dwarka]

@url

🌺 Subscribe / Like / Share this 2 Channel 👍
@url
@url @url"
guj178,2023-05-25 13:00:41+00:00,"@username @username @username @username @username @username @username @username @username @username @username ટોપા કેન્દ્ર સરકાર જો એ સમયે સાચી હતી તો અત્યારે ય સાચી જ કેવાય ને?
તમારા જેવા ભૂંડો ના ગણિત જોઈ ને સાચે લાગે છે કે તમને મગજ નથી 
અમિત શાહ દોષી હતા તો શું અરવિંદ  કેજરીવાલ નામના ભૂંડ ના સાથી ઓ ય દોષી છે એમ ને?
અને અમિત શાહ ને જેમ કોર્ટે નિર્દોષ સાબિત કર્યા એમ આં ભૂંડો ને ય કરશે",Patelsaheb_,HOF,"@username @username @username @username @username @username @username @username @username @username @username Topa Central Government if it was right now?
Looking at the maths of the crowds like you realize that you don't have a brain
If Amit Shah was guilty, is Arvind Kejriwal's colleague guilty?
And as Amit Shah proved innocent by the court","@username @username @username @username @username @username @username @username @username @username @username ટોપા કેન્દ્ર સરકાર જો એ સમયે સાચી હતી તો અત્યારે ય સાચી જ કેવાય ને?
તમારા જેવા ભૂંડો ના ગણિત જોઈ ને સાચે લાગે છે કે તમને મગજ નથી 
અમિત શાહ દોષી હતા તો શું અરવિંદ  કેજરીવાલ નામના ભૂંડ ના સાથી ઓ ય દોષી છે એમ ને?
અને અમિત શાહ ને જેમ કોર્ટે નિર્દોષ સાબિત કર્યા એમ આં ભૂંડો ને ય કરશે @username @username @username @username @username @username @username @username @username @username @username Topa Central Government if it was right now?
Looking at the maths of the crowds like you realize that you don't have a brain
If Amit Shah was guilty, is Arvind Kejriwal's colleague guilty?
And as Amit Shah proved innocent by the court"
guj179,2023-05-22 11:32:47+00:00,"ગાયને માતાનો દરજ્જો માત્ર ભક્તોને મૂર્ખ બનાવવા માટે છે..
બાકી ગાયના નામ ઉપર કરોડનું કૌભાંડ પણ એજ પાર્ટી કરે છે જે પોતે હિન્દૂ સંસ્કૃતિની મોટી મોટી વાતો કરે છે.
@username @username @username @username @url",AtulSol73411551,NOT,"The status of the cow is just to fool the devotees.
There is also a scam of crores in the name of the rest of the cows, which itself speaks of great talk of Hindu culture.
@username @username @username @username @url","ગાયને માતાનો દરજ્જો માત્ર ભક્તોને મૂર્ખ બનાવવા માટે છે..
બાકી ગાયના નામ ઉપર કરોડનું કૌભાંડ પણ એજ પાર્ટી કરે છે જે પોતે હિન્દૂ સંસ્કૃતિની મોટી મોટી વાતો કરે છે.
@username @username @username @username @url The status of the cow is just to fool the devotees.
There is also a scam of crores in the name of the rest of the cows, which itself speaks of great talk of Hindu culture.
@username @username @username @username @url"
guj180,2023-05-25 10:56:43+00:00,"@username મૂર્ખ ભર્યો સવાલ ...

ભારત દેશ ના પહેલા નાગરિક તરીકે સંવિધાન ના સર્વોચ પદ પર બિરાજમાન ..
🇮🇳 ત્રણ પાંખ ના સેનાનાવડા...
માહામહિમ હસ્તે થવો જવો ,એમા આટલો બધો હંગામો શા માટે..⁉️😇

#संसद_भवन @url",VishalS29163640,NOT,"@username stupid question ...

India is the first citizen of the country as the first citizen of the Constitution ..
🇮🇳 The army of three wings ...
Going to the hands of Mahamahim, why so much riots?

#Samsad_Bhavan @url","@username મૂર્ખ ભર્યો સવાલ ...

ભારત દેશ ના પહેલા નાગરિક તરીકે સંવિધાન ના સર્વોચ પદ પર બિરાજમાન ..
🇮🇳 ત્રણ પાંખ ના સેનાનાવડા...
માહામહિમ હસ્તે થવો જવો ,એમા આટલો બધો હંગામો શા માટે..⁉️😇

#संसद_भवन @url @username stupid question ...

India is the first citizen of the country as the first citizen of the Constitution ..
🇮🇳 The army of three wings ...
Going to the hands of Mahamahim, why so much riots?

#Samsad_Bhavan @url"
guj181,2023-05-26 13:20:15+00:00,"આજ ઢોંગી ની રેલી છે ને?
આવા ઢોંગી મા તમે જો આસ્થા રાખતા હોવ તો મૂર્ખ આ ઢોંગી નહીં તમે ખુદ છો. @url @url",Mayur23_Oxygen,HOF,"This is a rally of hypocrisy, isn't it?
If you believe in such a hypocritical, you will not be this hypocritical.@url @url","આજ ઢોંગી ની રેલી છે ને?
આવા ઢોંગી મા તમે જો આસ્થા રાખતા હોવ તો મૂર્ખ આ ઢોંગી નહીં તમે ખુદ છો. @url @url This is a rally of hypocrisy, isn't it?
If you believe in such a hypocritical, you will not be this hypocritical.@url @url"
guj182,2023-05-28 08:18:34+00:00,@username @username @username બાયડી નો ભાઇ આયવો ભડવો 🤣😂,Arvind_khejdiwa,HOF,@username @username @username Biddy's brother Avo,@username @username @username બાયડી નો ભાઇ આયવો ભડવો 🤣😂 @username @username @username Biddy's brother Avo
guj183,2023-03-25 08:16:58+00:00,@username મંદ ચાલશે પણ ચોર નઈ ચાલે,samirpatel2309,NOT,@username will slow down but the thief is not going,@username મંદ ચાલશે પણ ચોર નઈ ચાલે @username will slow down but the thief is not going
guj184,2023-05-21 06:20:04+00:00,મહામંત્રી શ્રી મુકેશભાઈ દલાલ તેમજ કારોબારી શ્રીઓ ઉપસ્થિત રહ્યા હતા.(2/2),ShitalSoniBJP,NOT,General Secretary Shri Mukeshbhai Dalal and Business Mr. were present (2/2).,મહામંત્રી શ્રી મુકેશભાઈ દલાલ તેમજ કારોબારી શ્રીઓ ઉપસ્થિત રહ્યા હતા.(2/2) General Secretary Shri Mukeshbhai Dalal and Business Mr. were present (2/2).
guj185,2023-03-26 05:51:20+00:00,"કોળિયો પેટ સુધી પહોંચે ત્યાં.....

           ગરમ હોય તો હાથ કહી દે,
     કઠણ હોય તો દાંત કહી દે,
         કડવું હોય તો જીભ કહી દે,
બસ ખાલી 'હક' નું છે કે 'હરામ' નું એ
       આપણે નક્કી કરવાનું છે.

              🌺🌺🌺🌺",SHUBHAM11915727,NOT,"Wherever the coconut reaches the stomach .....

           If it is hot, tell your hand,
     Tell the teeth if it is hard,
         If there is bitter, the tongue says,
The bus is empty of 'Haram' or 'Haram'
       We have to decide.

              🌺🌺🌺🌺","કોળિયો પેટ સુધી પહોંચે ત્યાં.....

           ગરમ હોય તો હાથ કહી દે,
     કઠણ હોય તો દાંત કહી દે,
         કડવું હોય તો જીભ કહી દે,
બસ ખાલી 'હક' નું છે કે 'હરામ' નું એ
       આપણે નક્કી કરવાનું છે.

              🌺🌺🌺🌺 Wherever the coconut reaches the stomach .....

           If it is hot, tell your hand,
     Tell the teeth if it is hard,
         If there is bitter, the tongue says,
The bus is empty of 'Haram' or 'Haram'
       We have to decide.

              🌺🌺🌺🌺"
guj186,2023-05-27 00:31:23+00:00,"શમણાઓ વિહોણી રાત નથી ગમતી મને, 
માણસાઈ વિનાની વાત નથી ગમતી મને...

આપણી સામે અલગ ને લોકો સામે અલગ, 
બદલાતા માણસની જાત નથી ગમતી મને..

અમુલ્ય જીવનની ક્ષણોને કેમ વેડફી નાખું.? 
દુનિયાની ફાલતુ પંચાત નથી ગમતી મને...

Jay shree krishna 🙏
શુભ સવાર 🌹",Tinky8411,NOT,"I do not like the nightly nights,
I do not like the thing without humanity ...

Different in front of us and different in front of us,
I do not like the variety of a changing man ..

Why wasted the moments of invaluable life?
I do not like the world's panchayat ...

Jay Shree Krishna 🙏
Good morning","શમણાઓ વિહોણી રાત નથી ગમતી મને, 
માણસાઈ વિનાની વાત નથી ગમતી મને...

આપણી સામે અલગ ને લોકો સામે અલગ, 
બદલાતા માણસની જાત નથી ગમતી મને..

અમુલ્ય જીવનની ક્ષણોને કેમ વેડફી નાખું.? 
દુનિયાની ફાલતુ પંચાત નથી ગમતી મને...

Jay shree krishna 🙏
શુભ સવાર 🌹 I do not like the nightly nights,
I do not like the thing without humanity ...

Different in front of us and different in front of us,
I do not like the variety of a changing man ..

Why wasted the moments of invaluable life?
I do not like the world's panchayat ...

Jay Shree Krishna 🙏
Good morning"
guj187,2023-05-24 10:28:50+00:00,@username પાંચિયું ના આવે આવા બકવાસ નેરેટિવનું. કોઈ નોંધ પણ નથી લેતું.,jayvasavada,HOF,@username does not come to the fifth.No one takes a note.,@username પાંચિયું ના આવે આવા બકવાસ નેરેટિવનું. કોઈ નોંધ પણ નથી લેતું. @username does not come to the fifth.No one takes a note.
guj188,2023-05-26 03:03:57+00:00,"@username બેન બધાને બધી ખબર જ હોય
જિંદગી આવા વાહિયાત સુવિચારો પ્રમાણે નહીં પરિસ્થિતિ પ્રમાણે ચાલવું પડે",pranavbaraiya12,NOT,"@username Ben all know all
Life has to walk according to such absurd goodwill","@username બેન બધાને બધી ખબર જ હોય
જિંદગી આવા વાહિયાત સુવિચારો પ્રમાણે નહીં પરિસ્થિતિ પ્રમાણે ચાલવું પડે @username Ben all know all
Life has to walk according to such absurd goodwill"
